idx,rsmi,psmi,ea,dh
349,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]([O+:3]=[C:4]([C:5]#[C:6][H:12])[H:11])[H:10])([H:7])([H:8])[H:9],57.910698647029,41.342949381982
350,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[O:3]/[C:4]1=[C:5](\[C:6][H:12])[H:11])([H:7])([H:8])[H:9],78.2539203141342,51.2999321682589
351,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:6](=[C:5])[H:12])[H:11])([H:7])([H:8])[H:9],57.8416834385057,44.8760678895361
352,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([O:3][C:4](=[C:5]=[C:6]([H:7])[H:12])[H:11])[H:10])([H:8])[H:9],48.920374973316,-0.537685485009469
353,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[N:1]1=[N:5][N:4]=[C:3]([H:8])[C:2]1([H:6])[H:7],53.098716624348896,24.3105804487312
354,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[N:1]1([H:6])[C:2]([H:7])([H:8])[C:3]#[N+:4][N-:5]1,82.5606983852032,77.9237740390412
355,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[N:1](=[C:2](/[C-:3]([N+:4]#[N:5])[H:8])[H:7])\[H:6],31.6789459793123,21.4758428085964
356,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[C:2](#[C:3][H:8])[H:7].[N:1](=[N+:5]=[N-:4])[H:6],89.6017084365642,63.907366147124
357,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[N:1](=[N:5][N:4]=[C:3]=[C:2]([H:7])[H:8])[H:6],115.554174151997,53.6597198364306
358,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[n:1]1[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1[H:6],47.2389265049487,-4.19709107013289
359,[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,[N:1]1([H:6])[C:2]([H:7])=[C+:3][N:4]([H:8])[N-:5]1,84.1971849599974,41.01881814226071
360,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([c:2]1[n:3][c:4]([H:9])[n:5]([H:10])[n:6]1)([H:7])[H:8],46.299527449466495,-0.711712871434702
361,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N+:1]([c:2]1[n-:3][c:4]([H:9])[n:5][n:6]1)([H:7])([H:8])[H:10],58.1152962566216,39.57508624602521
362,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C+:2][N:6]([N-:5])[H:10])([H:7])[H:8].[N:3]#[C:4][H:9],128.694926651193,105.64371250621
363,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1](=[c:2]1\[n:3][c:4]([H:9])[n:5]([H:7])[n:6]1[H:10])\[H:8],113.535310655651,23.7007126555746
364,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[C:4](#[N:5])[H:9].[N:1]([N:3]=[C:2]=[N:6][H:10])([H:7])[H:8],124.584810806852,56.377025561393296
365,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C:2][N:6]([N:5]1[N:3]=[C:4]1[H:9])[H:10])([H:7])[H:8],145.359832188571,111.068283449746
366,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C:2]([N:3]=[C:4]=[N:5][H:9])=[N:6][H:10])([H:7])[H:8],76.9013871857811,9.830016597674687
367,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C+:2]([N:3]1[C:4]([H:9])=[N:5]1)[N-:6][H:10])([H:7])[H:8],96.85624654700727,68.7279477547294
368,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C:2]1=[N:3][C@:4]1(/[N:5]=[N:6]/[H:10])[H:9])([H:7])[H:8],101.982564320576,66.3207105329122
369,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1](=[C:2]1[N:3]=[C:4]([H:9])[N-:5][N+:6]1([H:7])[H:10])[H:8],75.5439663101022,40.5567927538464
370,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([C@:2]1([H:10])[N:3]=[C:4]([H:9])[N:5]=[N:6]1)([H:7])[H:8],57.4535870017235,38.6715758202075
371,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([c:2]1[n+:3]([H:9])[c-:4][n:5][n:6]1[H:10])([H:7])[H:8],86.00219552225971,48.9094610117611
372,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1]([c:2]1[n:3]([H:10])[c:4]([H:9])[n:5][n:6]1)([H:7])[H:8],57.756380654644296,7.457570939950191
373,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[C:4](#[N+:5][N-:6][H:10])[H:9].[N:1]([C:2]#[N:3])([H:7])[H:8],92.1899479923579,74.069215533571
374,[N:1]([c:2]1[n:3][c:4]([H:9])[n:5][n:6]1[H:10])([H:7])[H:8],[N:1](=[c:2]1/[n:3]([H:8])[c:4]([H:9])[n:5][n:6]1[H:10])\[H:7],55.9906173250789,11.9641417409923
375,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1](=[C:2]1/[O:3][C:4]([H:9])([H:10])[C-:5]=[N+:6]1[H:8])\[H:7],88.50389378606121,23.1699183002561
376,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[C:4](=[C:5]=[N:6][H:8])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:7],68.3520323356603,0.8003128727680892
377,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1]([C:2](=[O:3])[H:8])([C:4]([C:5]#[N:6])([H:9])[H:10])[H:7],55.5858142792659,-18.334394386627
378,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1]([C:2](=[O:3])[H:8])([C:5]1=[N:6][C:4]1([H:9])[H:10])[H:7],57.2520117472615,13.355442360212
379,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1](=[C:2](/[O:3][C:4]([N+:6]#[C-:5])([H:9])[H:10])[H:8])\[H:7],57.3550433278368,18.4219229771861
380,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1]([C-:2]=[O+:3][C:4]([C:5]#[N:6])([H:9])[H:10])([H:7])[H:8],79.6552910845811,33.52321234176161
381,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1](=[C:2](/[O:3][C:4](=[C:5]=[N:6][H:10])[H:9])[H:8])\[H:7],94.2467219754345,26.6272321920834
382,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1](=[C:2]([H:8])[H:10])[H:7].[O:3]=[C:4]([C:5]#[N:6])[H:9],96.09361025997342,21.4214982921671
383,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[C:5](#[N:6])[H:10].[N:1](=[C:2](/[O+:3]=[C-:4][H:9])[H:8])\[H:7],95.386736123154,79.6904227012932
384,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[N:1]([C:2](=[O:3])[H:8])([N:6]=[C:5]=[C:4]([H:9])[H:10])[H:7],66.7919631761929,23.9943189947998
385,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7],[n:1]1([H:7])[c:2]([H:8])[o+:3][c:4]([H:9])[c:5]1[N-:6][H:10],96.88665522596148,23.9106856304081
386,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1](/[C:2](=[C:3](/[O:4][H:13])[H:12])[H:11])([H:7])([H:8])[H:9].[H:10][H:14],76.2610592132775,30.1556135888114
387,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](/[C:3]([O:4][H:12])=[C:5](/[O:6][H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],65.8691033778274,8.38781323923931
388,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:7])[H:8].[C:3](\[O:4][H:13])(=[C:5](\[O:6][H:9])[H:14])[H:12],59.1247372140998,33.6452727378362
389,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:4][H:13])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11],110.622927062138,25.782984400542496
390,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C+:3]([O:4][H:13])=[C:5]([O-:6])[H:14].[C:1]([C:2]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],77.22236714978001,68.1870930008024
391,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([H:7])([H:8])([H:9])[H:14].[C:2](=[C:3]([O:4][H:13])[H:12])([H:10])[H:11],96.3948646667392,17.3875977651766
392,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5][O:6][H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],80.25006479080271,52.475872215592496
393,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:13])([H:12])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],37.5662308639984,-4.926854820837719
394,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:2]([H:10])([H:11])[C@:3]([O:4][H:13])([H:12])[C@:5]1([O:6][H:9])[H:14],85.7665477988017,16.4008881063958
395,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[H:14])[H:11])([H:7])([H:8])[H:9].[H:10][H:13],101.194881528785,21.3675195749687
396,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]1([H:12])[O:4][C@:5]1([O:6][H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],58.1059992421419,18.7884728859785
397,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:3](\[C:5](=[O:6])[H:14])[H:12])[H:11])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13],71.5359693434573,7.79080009161582
398,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([C:2]1=[N:3][N:6]1/[C:5](=[N:4]/[H:8])[H:9])[H:7],92.4931459413218,74.2181687204693
399,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O-:1][c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n+:6]1[H:7],48.2454416178753,9.94315922905951
400,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([N:3]=[C:2]=[N:6][C:5](=[N:4][H:8])[H:9])[H:7],98.6041718489529,67.4705957497981
401,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]=[c:2]1[n:3]([H:7])[n:4]([H:8])[c:5]([H:9])[n:6]1,53.4198941747567,6.80065250604987
402,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[C:5](#[N:6])[H:9].[O:1]([C:2]#[N+:3][N-:4][H:8])[H:7],99.2313412562257,88.73910894442221
403,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([C:2](=[N:3][N:4]([H:8])[H:9])[N+:6]#[C-:5])[H:7],91.3513862424333,48.0251138170718
404,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([c:2]1[n:3]([H:8])[n:4][c:5]([H:9])[n:6]1)[H:7],49.021074404184894,4.31256150869541
405,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([N+:6]1=[C:2]=[N:3][N:4]([H:8])[C-:5]1[H:9])[H:7],162.886167096323,85.48529159173701
406,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([N:6]=[C:2]=[N:3][N:4]([C:5][H:9])[H:8])[H:7],165.846891601133,129.942987961296
407,[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[n:6]1)[H:7],[O:1]([C:2]1=[N:6][C:5]([H:8])([H:9])[N:4]=[N:3]1)[H:7],49.5967966346774,24.6757778684841
408,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([N-:6][N+:2]#[C:3][H:10])([H:7])([H:8])[H:9].[N:4]#[N:5],120.089897536607,17.425483988624197
409,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]([N:4]=[N+:5]=[N-:6])[H:10])([H:7])([H:8])[H:9],34.3097148003441,17.3532377646447
410,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([C:3]1([H:10])[N:2]=[N:6][N:5]=[N:4]1)([H:7])([H:8])[H:9],68.01946736317389,22.319599330581497
411,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]=[N+:6]=[N-:5])([H:7])([H:8])[H:9].[C:3](#[N:4])[H:10],57.9244435082462,27.0672086513215
412,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1](=[N+:2]1[C:3]([H:7])([H:10])[N:4][N:5]=[N:6]1)([H:8])[H:9],110.581661065855,49.1431980267018
413,[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([n:6]1[n:2][c:3]([H:10])[n:4][n:5]1)([H:7])([H:8])[H:9],68.8188373403724,-3.87340962374748
414,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O:1]=[N:2][C:3]1([H:7])[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11],74.1367187806498,13.7828068021511
415,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O:1]([N:2]([C:3]1=[C:6]([H:11])[O:5][C:4]1([H:8])[H:9])[H:10])[H:7],84.35626161954741,19.4537001485057
416,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O:1]([N:2]1[C:3](=[C:4]([H:8])[H:9])[C:6]([H:10])([H:11])[O:5]1)[H:7],81.6266239386053,33.3353534035214
417,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O:1](/[N:2]=[C:3](/[C:4]([O+:5]=[C-:6][H:10])([H:8])[H:9])[H:11])[H:7],79.19870094955058,45.7618331828056
418,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O-:1][N+:2]#[C:3][C:4]([O:5][C:6]([H:7])([H:10])[H:11])([H:8])[H:9],71.0490749747062,5.7315448200714405
419,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[H:9][H:10].[O:1]([N-:2][C:3]1=[C:4]([H:8])[O+:5]=[C:6]1[H:11])[H:7],95.68244862494792,89.15327397751409
420,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],[O-:1][N:2]([C+:3]1[C:4]([H:8])([H:9])[O:5][C:6]1([H:10])[H:11])[H:7],55.080049256234894,14.4721440860086
421,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:2]([N+:3]1=[C:4]([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11].[C:1]([H:7])([H:8])([H:9])[H:12],93.5322535342515,58.608521242357504
422,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:5]([N:3]1[C:2]([H:10])([H:11])[C:4]1([H:12])[H:13])([C:6]([H:15])([H:16])[H:17])[H:14])([H:7])([H:8])[H:9],119.177803779515,0.959431516547177
423,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[H:7][H:14].[N:3]1=[C:5]([C:6]([H:15])([H:16])[H:17])[C:4]1([H:12])[H:13],90.2073080506576,51.7697491403288
424,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N+:3]1([C:6]([H:15])([H:16])[H:17])[C:4]([H:12])([H:13])[C-:5]1[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],111.504572003849,57.7923970847623
425,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]([N+:3]1=[C:5]([H:14])[C:4]1([H:12])[H:13])[H:11])([H:7])([H:8])[H:9].[C:6]([H:10])([H:15])([H:16])[H:17],100.640608474931,59.4725856562362
426,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]([N+:3]1=[C:4]([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],83.2129392926385,69.8199319439496
427,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:2]([N+:3]1=[C:5]([C:6]([H:15])([H:16])[H:17])[C:4]1([H:12])[H:13])([H:10])[H:11].[C:1]([H:7])([H:8])([H:9])[H:14],93.3263589570493,58.3026581622814
428,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]1[C:4]([H:12])=[C:5]1[H:14])([H:10])[H:11])([H:7])([H:8])[H:9].[C:6]([H:13])([H:15])([H:16])[H:17],121.94579747201,59.2754475088387
429,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N+:3]([C-:4]([H:12])[H:13])=[C:5]([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],48.409433499225,29.4106858912192
430,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]([N+:3]1=[C:5]([C:6]([H:15])([H:16])[H:17])[C:4]1([H:12])[H:13])[H:11])([H:7])([H:8])[H:9].[H:10][H:14],82.5325168901928,69.24868947257829
431,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[H:7][H:12].[N:3]1=[C:4]([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14],91.617985002184,57.541032779418494
432,[C:1]([C:2]([N:3]1[C:4]([H:12])([H:13])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N+:3]1([H:13])[C-:4]([H:12])[C@:5]1([C:6]([H:15])([H:16])[H:17])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],65.08745614335979,50.86894598242971
433,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C@@:3]1([H:8])[C+:2]=[C:6]([H:10])[N-:5][N:4]1[H:9])[H:7],97.72857419710672,74.87687242580641
434,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2]1=[C:6]([H:10])[C@@:3]1([N:4]([N:5])[H:9])[H:8])[H:7],141.610434543708,92.70176139642771
435,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C@:6]1([H:10])[C+:2]=[C:3]([H:8])[N:4]([H:9])[N-:5]1)[H:7],110.412744189202,81.456658432186
436,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2]1([H:9])[C:3]([H:8])=[N:4][N:5]=[C:6]1[H:10])[H:7],50.3642286981339,29.7729877254561
437,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]([H:9])[N:5]=[C:6]1[H:10],72.5335230669581,7.10229971412775
438,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[N-:4]([N+:5]#[C:6][H:10])[H:9].[O:1]([C:2]#[C:3][H:8])[H:7],120.991291558312,104.957403272165
439,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C@@:2](/[C:3](=[N:4]/[H:9])[H:8])([C:6]#[N:5])[H:10])[H:7],93.090652417272,10.8151254393285
440,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([c:2]1[c+:3]([H:8])[n:4]([H:9])[n:5]([H:10])[c-:6]1)[H:7],77.6621704593906,48.2375828551192
441,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2]1=[C:6]([H:10])[N:5]=[N:4][C:3]1([H:8])[H:9])[H:7],50.3336123496894,23.526960755498
442,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2]([C:3](=[N:4][H:9])[H:8])=[C:6]=[N:5][H:10])[H:7],91.43290636919,30.3206739289218
443,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2][C@@:6]1([H:10])[C+:3]([H:8])[N:4]([H:9])[N-:5]1)[H:7],128.682740067067,116.204825241547
444,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:2]1=[C-:3][N+:4]([H:8])([H:9])[N:5]=[C:6]1[H:10])[H:7],81.2231693044543,67.2076697567475
445,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]=[C:2]1[C+:3]([H:8])[N:4]([H:9])[N-:5][C:6]1([H:7])[H:10],72.5546696445905,24.1929084682883
446,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C:3](=[C:2]=[C:6](/[N:5]=[N:4]/[H:9])[H:10])[H:8])[H:7],94.653001569194,63.330376218755895
447,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][c:6]1[H:10])[H:7],[O:1]([C@:2]1([H:8])[C:3][N:4]([H:9])[N:5]=[C:6]1[H:10])[H:7],61.2102250549584,52.8871771526965
448,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7],[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N+:5]1([H:12])[C-:6]2[H:13])[H:7],92.8259020149686,51.345544707413104
449,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7],[O:1]([C@@:2]([C:3]([C:4][H:11])([H:9])[H:10])(/[C:6](=[N:5]/[H:12])[H:13])[H:8])[H:7],63.3315883532896,53.80588050278621
450,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7],[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N+:5]2([H:12])[C-:4]([H:11])[C@:6]12[H:13])[H:7],111.727520122672,56.1886261325572
